"","species","covariate","mean_effect","ci_lower","ci_upper"
"2.5%526","Tor qiaojiensis","Reservoir_downstreamyes",-1.59183880821436,-2.40567635855588,-0.8132733456853
"2.5%527","Tor qiaojiensis","river_width",-0.120354942807275,-0.424042684009918,0.164425305354555
"2.5%528","Tor qiaojiensis","water_velocity",-0.391722106695388,-0.721935307941972,-0.080836541478142
"2.5%529","Tor qiaojiensis","streamOriginoutsideGLGS",-1.20925390416489,-1.77211882556424,-0.685377844229339
"2.5%530","Tor qiaojiensis","riverdy",-1.7959688088972,-2.59430157131039,-1.05289692297924
"2.5%531","Tor qiaojiensis","riverlc",-1.22586005317221,-2.44305674790778,0.0156917438112612
"2.5%532","Tor qiaojiensis","rivernu",-2.92810536528493,-4.22339689908507,-1.60317409152436
"2.5%533","Oreochromis niloticus","TEMP",-1.47637276663143,-2.13393433943828,-0.863495496580551
"2.5%534","Oreochromis niloticus","annual_precipitation",-1.27042170490279,-1.7914440156867,-0.792866627938535
"2.5%535","Oreochromis niloticus","Human_modification_1km",-0.0344816116502504,-0.543050966207995,0.437691020619871
"2.5%536","Oreochromis niloticus","Percent_of_forest_cover_1km",-1.06505990347658,-1.69691188290395,-0.475017911091295
"2.5%537","Oreochromis niloticus","Patch_density_1km",-0.74757872070168,-1.37159981837969,-0.158340626723753
"2.5%538","Oreochromis niloticus","Edge_density_1km",0.559913626623937,-0.0885034746075499,1.19351099332796
"2.5%539","Oreochromis niloticus","Reservoir_downstreamyes",-0.105075168504258,-1.12769174164117,0.91371072256227
"2.5%540","Oreochromis niloticus","river_width",0.362249753708109,-0.057200152082385,0.78741529222995
"2.5%541","Oreochromis niloticus","water_velocity",-0.860569400704268,-1.32294741132124,-0.431460861633068
"2.5%542","Oreochromis niloticus","streamOriginoutsideGLGS",-1.13875240835538,-1.82191587770345,-0.463564708184877
"2.5%543","Oreochromis niloticus","riverdy",-1.9375110957373,-2.89631808388928,-1.0507661330786
"2.5%544","Oreochromis niloticus","riverlc",-4.09144522654289,-5.72992250545245,-2.47051430570876
"2.5%545","Oreochromis niloticus","rivernu",-3.58206360557963,-5.16782497982625,-2.01300081343389
"2.5%546","Schizothorax lissolabiatus","TEMP",-0.630583413047313,-1.11172554368639,-0.172990984348803
"2.5%547","Schizothorax lissolabiatus","annual_precipitation",0.504954680641171,0.0970453114144695,0.938275990866291
"2.5%548","Schizothorax lissolabiatus","Human_modification_1km",-0.266511460892544,-0.66732248288589,0.11713583236038
"2.5%549","Schizothorax lissolabiatus","Percent_of_forest_cover_1km",-0.806411827329753,-1.36971706557804,-0.294273120731425
"2.5%550","Schizothorax lissolabiatus","Patch_density_1km",1.17588660548982,0.655354109575872,1.73856575205035
"2.5%551","Schizothorax lissolabiatus","Edge_density_1km",-0.986793558242345,-1.5185234921348,-0.48704444620425
"2.5%552","Schizothorax lissolabiatus","Reservoir_downstreamyes",-1.48977432975285,-2.44270016758246,-0.578511340597935
"2.5%553","Schizothorax lissolabiatus","river_width",-0.510403108384129,-0.924036863151582,-0.14782934599852
"2.5%554","Schizothorax lissolabiatus","water_velocity",-0.145547596621015,-0.531500614114969,0.2454591991642
"2.5%555","Schizothorax lissolabiatus","streamOriginoutsideGLGS",-0.218906482286822,-0.750155406609095,0.30826312235138
"2.5%556","Schizothorax lissolabiatus","riverdy",-0.456448703765813,-1.16853637839038,0.243621468098737
"2.5%557","Schizothorax lissolabiatus","riverlc",1.33631194647348,0.1481928257917,2.57653337947733
"2.5%558","Schizothorax lissolabiatus","rivernu",0.0302720195804128,-1.10567653668038,1.1483452666601
"2.5%559","Glyptothorax trilineatus","TEMP",0.65493878043187,0.079517068348845,1.25752146140055
"2.5%560","Glyptothorax trilineatus","annual_precipitation",0.308809767458387,-0.168315230238345,0.811661707091198
"2.5%561","Glyptothorax trilineatus","Human_modification_1km",-0.291414027067072,-0.783682734370545,0.15312693293525
"2.5%562","Glyptothorax trilineatus","Percent_of_forest_cover_1km",1.06583848265531,0.494113392422,1.688898798894
"2.5%563","Glyptothorax trilineatus","Patch_density_1km",-0.903802063885912,-1.50060361335955,-0.358065928662821
"2.5%564","Glyptothorax trilineatus","Edge_density_1km",1.32737610796038,0.76367254359219,1.91791627845887
"2.5%565","Glyptothorax trilineatus","Reservoir_downstreamyes",-2.46570510334409,-3.62101178041312,-1.40884845330714
"2.5%566","Glyptothorax trilineatus","river_width",-0.192405597754601,-0.636914911445125,0.224698462278444
"2.5%567","Glyptothorax trilineatus","water_velocity",-0.651459827378247,-1.08214151345673,-0.24525657352367
"2.5%568","Glyptothorax trilineatus","streamOriginoutsideGLGS",-1.29246861956008,-1.95584265645779,-0.661571766387145
"2.5%569","Glyptothorax trilineatus","riverdy",-1.77273088334335,-2.64270909769545,-0.932122079077107
"2.5%570","Glyptothorax trilineatus","riverlc",-1.15082042296904,-2.6357513180818,0.380139461122555
"2.5%571","Glyptothorax trilineatus","rivernu",-3.77372456381481,-5.226782526826,-2.3115625392987
"2.5%572","Schistura disparizona","TEMP",0.144220850477993,-0.16298035643927,0.463661652058925
"2.5%573","Schistura disparizona","annual_precipitation",0.0909267357768258,-0.13427270573435,0.338070201716187
"2.5%574","Schistura disparizona","Human_modification_1km",-0.135989305197133,-0.35901485776468,0.06930591966094
"2.5%575","Schistura disparizona","Percent_of_forest_cover_1km",0.141574596421761,-0.147737789620432,0.44013803439249
"2.5%576","Schistura disparizona","Patch_density_1km",-0.190231884575023,-0.47146334338253,0.0890942643953175
"2.5%577","Schistura disparizona","Edge_density_1km",0.358191377951256,0.072691817806575,0.65582320558548
"2.5%578","Schistura disparizona","Reservoir_downstreamyes",-0.651311813070563,-1.18605638232652,-0.162117407778603
"2.5%579","Schistura disparizona","river_width",-0.0231793889925149,-0.193840634007437,0.137502076851841
"2.5%580","Schistura disparizona","water_velocity",-0.202188074428426,-0.378170099013298,-0.0378995710214045
"2.5%581","Schistura disparizona","streamOriginoutsideGLGS",-0.240625321744225,-0.500595067329327,0.0174347165815177
"2.5%582","Schistura disparizona","riverdy",-0.236835267933451,-0.625586843851707,0.15482940482206
"2.5%583","Schistura disparizona","riverlc",-0.320799331687502,-1.0295615444059,0.397034051688922
"2.5%584","Schistura disparizona","rivernu",-1.01716325556075,-1.78683038389828,-0.27678979061346
"2.5%585","Schistura polytaenia","TEMP",-0.134411282710718,-0.54120063428731,0.295948221144918
"2.5%586","Schistura polytaenia","annual_precipitation",0.0663461462751584,-0.269758007876585,0.422832042705973
"2.5%587","Schistura polytaenia","Human_modification_1km",-0.835951289362798,-1.18457841556144,-0.521972417170667
"2.5%588","Schistura polytaenia","Percent_of_forest_cover_1km",-0.145724201617587,-0.55015836568561,0.275563154695605
"2.5%589","Schistura polytaenia","Patch_density_1km",-0.697865275495138,-1.0977141599476,-0.309318326045894
"2.5%590","Schistura polytaenia","Edge_density_1km",0.877305812352234,0.47190605470534,1.29968232551997
"2.5%591","Schistura polytaenia","Reservoir_downstreamyes",-1.54435213190307,-2.38408500316736,-0.786462246896125
"2.5%592","Schistura polytaenia","river_width",-0.065171738995022,-0.360705437352273,0.21578605971812
"2.5%593","Schistura polytaenia","water_velocity",-0.678948930371653,-0.983302463123671,-0.403838532815595
"2.5%594","Schistura polytaenia","streamOriginoutsideGLGS",-0.0872688391210422,-0.547422618972774,0.366531469956742
"2.5%595","Schistura polytaenia","riverdy",0.15662054926304,-0.427689397975368,0.744394503233827
"2.5%596","Schistura polytaenia","riverlc",-0.44106497557486,-1.52052301869868,0.648746302625349
"2.5%597","Schistura polytaenia","rivernu",-1.858431901462,-2.97785499167002,-0.794642870851875
"2.5%598","Mylopharyngodon piceus","TEMP",-0.515391904672193,-1.18067885146712,0.152191211050789
"2.5%599","Mylopharyngodon piceus","annual_precipitation",-1.13658613499154,-1.659955067635,-0.64975125513264
"2.5%600","Mylopharyngodon piceus","Human_modification_1km",1.3049239532524,0.794806403401701,1.85370814943076
"2.5%601","Mylopharyngodon piceus","Percent_of_forest_cover_1km",-0.339251702212318,-1.04507332591895,0.382630992719984
"2.5%602","Mylopharyngodon piceus","Patch_density_1km",-0.0439537296725735,-0.790985935886813,0.696431405831345
"2.5%603","Mylopharyngodon piceus","Edge_density_1km",0.540469245392801,-0.2205746561075,1.285903197371
"2.5%604","Mylopharyngodon piceus","Reservoir_downstreamyes",0.193067060259559,-0.921097827298674,1.35099473888386
"2.5%605","Mylopharyngodon piceus","river_width",0.589978862587424,0.157598684368025,1.04689880615472
"2.5%606","Mylopharyngodon piceus","water_velocity",-0.477070619139487,-0.973646178583741,0.00459109981235974
"2.5%607","Mylopharyngodon piceus","streamOriginoutsideGLGS",-2.33680224633254,-3.17881897128313,-1.55285290217947
"2.5%608","Mylopharyngodon piceus","riverdy",-3.55036931959216,-4.68897423657056,-2.46721715040901
"2.5%609","Mylopharyngodon piceus","riverlc",-5.83127750229656,-7.7279605985174,-3.9937895925634
"2.5%610","Mylopharyngodon piceus","rivernu",-5.57503385328513,-7.58923559386561,-3.58316371605775
"2.5%611","Rhinogobius brunneus","TEMP",-0.700046700210511,-1.2485168600154,-0.159138561172092
"2.5%612","Rhinogobius brunneus","annual_precipitation",-0.389146888767556,-0.81922369943375,0.039511174753325
"2.5%613","Rhinogobius brunneus","Human_modification_1km",-0.428406031366497,-0.846390270353275,-0.0389139376701564
"2.5%614","Rhinogobius brunneus","Percent_of_forest_cover_1km",-0.736349434601086,-1.312131217904,-0.16224674211425
"2.5%615","Rhinogobius brunneus","Patch_density_1km",-0.41710213563961,-0.93451023811421,0.0969390688284685
"2.5%616","Rhinogobius brunneus","Edge_density_1km",0.804938557574296,0.249806864445,1.38380909548257
"2.5%617","Rhinogobius brunneus","Reservoir_downstreamyes",-1.652037142231,-2.58375850612995,-0.771543428763035
"2.5%618","Rhinogobius brunneus","river_width",0.100478213326914,-0.234443080487732,0.43291270828462
"2.5%619","Rhinogobius brunneus","water_velocity",-0.950309081308412,-1.36596119293144,-0.56911834644408
"2.5%620","Rhinogobius brunneus","streamOriginoutsideGLGS",-0.974048396069203,-1.53470849213653,-0.444971527702806
"2.5%621","Rhinogobius brunneus","riverdy",-1.21672391963352,-1.9481479023356,-0.520735114361955
"2.5%622","Rhinogobius brunneus","riverlc",-2.64824352292368,-4.14915459225781,-1.19506847879848
"2.5%623","Rhinogobius brunneus","rivernu",-4.02460023770658,-5.6318194962523,-2.45793638590158
"2.5%624","Channa harcourtbutleri","TEMP",-0.306563706212412,-0.762561751101898,0.141492523202272
"2.5%625","Channa harcourtbutleri","annual_precipitation",-0.375350800115563,-0.736651604425625,-0.030205745273465
"2.5%626","Channa harcourtbutleri","Human_modification_1km",-0.538446937423058,-0.895336113147202,-0.213667958895686
"2.5%627","Channa harcourtbutleri","Percent_of_forest_cover_1km",-0.141934246908524,-0.584495352244255,0.317051682006665
"2.5%628","Channa harcourtbutleri","Patch_density_1km",-0.986274915550685,-1.42357855117507,-0.5818659913821
"2.5%629","Channa harcourtbutleri","Edge_density_1km",1.098429646164,0.650219338047682,1.56084290837622
"2.5%630","Channa harcourtbutleri","Reservoir_downstreamyes",-1.08553732615078,-1.87145932965793,-0.356128560307483
"2.5%631","Channa harcourtbutleri","river_width",0.143704821476052,-0.1412596138598,0.434835709357482
"2.5%632","Channa harcourtbutleri","water_velocity",-0.755768353398872,-1.09481838659687,-0.447785158691275
"2.5%633","Channa harcourtbutleri","streamOriginoutsideGLGS",-0.510326767331593,-0.983694515114395,-0.0527131596914575
"2.5%634","Channa harcourtbutleri","riverdy",-0.57429623679645,-1.21875577833692,0.0456390166193296
"2.5%635","Channa harcourtbutleri","riverlc",-1.91828222648954,-3.11807107536195,-0.725807133470176
"2.5%636","Channa harcourtbutleri","rivernu",-2.80550832357398,-4.09836990879175,-1.56074650940713
"2.5%637","Barilius barila","TEMP",-0.18985498135804,-0.76642733989185,0.38501025628216
"2.5%638","Barilius barila","annual_precipitation",-0.0848925432103829,-0.55604163084215,0.374981818159826
"2.5%639","Barilius barila","Human_modification_1km",-0.106853600471791,-0.59061330934921,0.344583346286555
"2.5%640","Barilius barila","Percent_of_forest_cover_1km",0.400805514353903,-0.194239669857675,1.00861448212695
"2.5%641","Barilius barila","Patch_density_1km",-0.555889718375008,-1.17253273384998,0.0207036406455839
"2.5%642","Barilius barila","Edge_density_1km",0.79811276291958,0.18107250326211,1.41383094591881
"2.5%643","Barilius barila","Reservoir_downstreamyes",-2.33084913174706,-3.36522859426844,-1.35028389587125
"2.5%644","Barilius barila","river_width",-0.224021109406534,-0.64252183431605,0.1668542143065
"2.5%645","Barilius barila","water_velocity",-0.760672381111257,-1.19262840169698,-0.356123760158133
"2.5%646","Barilius barila","streamOriginoutsideGLGS",-1.72421991791718,-2.41890772517142,-1.05968475483718
"2.5%647","Barilius barila","riverdy",-2.74484566682728,-3.67657126881416,-1.87143697940254
"2.5%648","Barilius barila","riverlc",-1.98908030184377,-3.57227604273579,-0.41897163400095
"2.5%649","Barilius barila","rivernu",-4.17198775712657,-5.76388962208662,-2.59694787968403
"2.5%650","Exostoma gaoligongense","TEMP",0.530543849667898,-0.032043287440145,1.11059903758735
"2.5%651","Exostoma gaoligongense","annual_precipitation",-0.0279313477349344,-0.4532156845747,0.412187222105302
"2.5%652","Exostoma gaoligongense","Human_modification_1km",1.34241313093017,0.916323726678733,1.80575153581269
"2.5%653","Exostoma gaoligongense","Percent_of_forest_cover_1km",0.307002651350491,-0.226693340905675,0.851010176177972
"2.5%654","Exostoma gaoligongense","Patch_density_1km",0.836775052954385,0.325012927227655,1.37607913943633
"2.5%655","Exostoma gaoligongense","Edge_density_1km",0.0303594330713784,-0.51115436531823,0.579368407776447
"2.5%656","Exostoma gaoligongense","Reservoir_downstreamyes",-0.462437305499301,-1.44842390050788,0.513831195335712
"2.5%657","Exostoma gaoligongense","river_width",0.207809249011339,-0.138849976988238,0.58491798259807
"2.5%658","Exostoma gaoligongense","water_velocity",0.027709878588947,-0.336591462381425,0.389326488541484
"2.5%659","Exostoma gaoligongense","streamOriginoutsideGLGS",-1.85386113035948,-2.53297430690964,-1.21285805240018
"2.5%660","Exostoma gaoligongense","riverdy",-2.59981922777449,-3.56244750954531,-1.64490857896917
"2.5%661","Exostoma gaoligongense","riverlc",-2.94530773647849,-4.42668560044048,-1.56058297225605
"2.5%662","Exostoma gaoligongense","rivernu",-3.81171149435714,-5.33077451590967,-2.3452129400219
"2.5%663","Exostoma dulongensis","TEMP",0.472112888491054,0.052095809076185,0.906282222688332
"2.5%664","Exostoma dulongensis","annual_precipitation",0.574039641446383,0.25335465683862,0.92739617590059
"2.5%665","Exostoma dulongensis","Human_modification_1km",0.249277271266664,-0.0865546878172675,0.57177725803158
"2.5%666","Exostoma dulongensis","Percent_of_forest_cover_1km",0.477193607137611,0.0917444410529037,0.87209315655255
"2.5%667","Exostoma dulongensis","Patch_density_1km",0.517767044082907,0.152844584826352,0.89347790995438
"2.5%668","Exostoma dulongensis","Edge_density_1km",0.0616672589491246,-0.315673251998755,0.441783503869635
"2.5%669","Exostoma dulongensis","Reservoir_downstreamyes",-1.89813303467884,-2.69740474215839,-1.18504818892623
"2.5%670","Exostoma dulongensis","river_width",-0.316216165520704,-0.617250870643981,-0.0355379250142875
"2.5%671","Exostoma dulongensis","water_velocity",-0.177313561694891,-0.45767731194439,0.0911163852441499
"2.5%672","Exostoma dulongensis","streamOriginoutsideGLGS",-1.15643234599687,-1.62001892725142,-0.711687156955288
"2.5%673","Exostoma dulongensis","riverdy",-1.64871026715401,-2.27609683088941,-1.03926004386628
"2.5%674","Exostoma dulongensis","riverlc",-0.202016859017145,-1.19667106909692,0.854361903725745
"2.5%675","Exostoma dulongensis","rivernu",-2.33600542363411,-3.3359041840623,-1.3484400768853
"2.5%676","Tilapia zillii","TEMP",-1.20145689308304,-2.02603728159915,-0.418870168937675
"2.5%677","Tilapia zillii","annual_precipitation",-0.994265548151746,-1.7013905344534,-0.323237115771985
"2.5%678","Tilapia zillii","Human_modification_1km",0.524638175462321,-0.171377511133506,1.22283883733285
"2.5%679","Tilapia zillii","Percent_of_forest_cover_1km",-0.479489833752683,-1.33304698502985,0.39264186735995
"2.5%680","Tilapia zillii","Patch_density_1km",-0.323123371036225,-1.18170896485585,0.48572201400843
"2.5%681","Tilapia zillii","Edge_density_1km",0.475696919292611,-0.388110755326925,1.3384078208788
"2.5%682","Tilapia zillii","Reservoir_downstreamyes",-1.47981819086033,-3.03247447362717,0.0751807744161094
"2.5%683","Tilapia zillii","river_width",0.0881378372944004,-0.476961259412275,0.65154234804409
"2.5%684","Tilapia zillii","water_velocity",-0.936552626910679,-1.54057620717468,-0.3804047405096
"2.5%685","Tilapia zillii","streamOriginoutsideGLGS",-2.58650608846669,-3.59285402542451,-1.6292329570431
"2.5%686","Tilapia zillii","riverdy",-4.31102689659237,-5.67172656592906,-2.99731675573864
"2.5%687","Tilapia zillii","riverlc",-4.82558268557271,-7.16534824819932,-2.54786427886733
"2.5%688","Tilapia zillii","rivernu",-5.83684091789397,-8.12951505153198,-3.59112074295478
"2.5%689","Oncorhynchus mykiss","TEMP",-0.0757440653825288,-0.684883600466455,0.538509472859337
"2.5%690","Oncorhynchus mykiss","annual_precipitation",-0.333693494007662,-0.812581228681055,0.14798676809665
"2.5%691","Oncorhynchus mykiss","Human_modification_1km",1.01904465683041,0.558370494472885,1.51819321730542
"2.5%692","Oncorhynchus mykiss","Percent_of_forest_cover_1km",-0.441278980472744,-1.041948348241,0.146076415966527
"2.5%693","Oncorhynchus mykiss","Patch_density_1km",0.738197803095546,0.17946928015782,1.32975438991856
"2.5%694","Oncorhynchus mykiss","Edge_density_1km",0.11744982692538,-0.496221724595,0.717646298496125
"2.5%695","Oncorhynchus mykiss","Reservoir_downstreamyes",-0.508223519222012,-1.54648108204311,0.529353539849537
"2.5%696","Oncorhynchus mykiss","river_width",0.32045872030308,-0.0449435846084875,0.710046324457763
"2.5%697","Oncorhynchus mykiss","water_velocity",-0.295512039985482,-0.694119784416252,0.110198431364095
"2.5%698","Oncorhynchus mykiss","streamOriginoutsideGLGS",-1.7179776427324,-2.42568964238109,-1.03752742427316
"2.5%699","Oncorhynchus mykiss","riverdy",-2.29825413012494,-3.28079233101953,-1.30081137877616
"2.5%700","Oncorhynchus mykiss","riverlc",-3.69934605677836,-5.35181594012487,-2.10205552529878
"2.5%701","Oncorhynchus mykiss","rivernu",-4.38407170930088,-6.10403885158268,-2.62628520909792
"2.5%702","Gambusia affinis","TEMP",-1.01477211445223,-1.64088693033165,-0.421970915617176
"2.5%703","Gambusia affinis","annual_precipitation",-0.671426742970127,-1.17215596443122,-0.187670882120203
"2.5%704","Gambusia affinis","Human_modification_1km",-0.326751515422112,-0.812105429912307,0.124490212822364
"2.5%705","Gambusia affinis","Percent_of_forest_cover_1km",-1.18149439504769,-1.85536551754136,-0.5494663097018
"2.5%706","Gambusia affinis","Patch_density_1km",-0.360203256566737,-0.960883391393373,0.241430197881087
"2.5%707","Gambusia affinis","Edge_density_1km",0.903067819987834,0.250852724368075,1.56493628999312
"2.5%708","Gambusia affinis","Reservoir_downstreamyes",-1.65479634515329,-2.74038883437908,-0.607184658557716
"2.5%709","Gambusia affinis","river_width",0.262333135201337,-0.115818908936176,0.660526049625027
"2.5%710","Gambusia affinis","water_velocity",-1.16173923344392,-1.66590652092247,-0.707508089590983
"2.5%711","Gambusia affinis","streamOriginoutsideGLGS",-1.28697122065633,-1.92117484127495,-0.70243720481607
"2.5%712","Gambusia affinis","riverdy",-1.58614594109701,-2.40071793369588,-0.806088228612893
"2.5%713","Gambusia affinis","riverlc",-3.96090386445885,-5.690372593866,-2.29160070941662
"2.5%714","Gambusia affinis","rivernu",-5.2674531930954,-7.09803263869475,-3.50492950078609
"2.5%715","Hypophthalmichthys molitrix","TEMP",-0.926891757824977,-1.43962799031425,-0.41490313696471
"2.5%716","Hypophthalmichthys molitrix","annual_precipitation",-1.0672832287596,-1.51766697488959,-0.664021329301591
"2.5%717","Hypophthalmichthys molitrix","Human_modification_1km",0.0535111167903216,-0.360512800203878,0.475703930460878
"2.5%718","Hypophthalmichthys molitrix","Percent_of_forest_cover_1km",-1.34411798493943,-1.90137377107577,-0.813047617598405
"2.5%719","Hypophthalmichthys molitrix","Patch_density_1km",-0.382655053012717,-0.880077742335375,0.105372163934425
"2.5%720","Hypophthalmichthys molitrix","Edge_density_1km",0.686591091239502,0.153211219730998,1.23665383575281
"2.5%721","Hypophthalmichthys molitrix","Reservoir_downstreamyes",0.597481707181538,-0.340763172438817,1.58213518706272
"2.5%722","Hypophthalmichthys molitrix","river_width",0.682320248158243,0.340343132586102,1.06686795340684
"2.5%723","Hypophthalmichthys molitrix","water_velocity",-0.675520536275789,-1.07999647805482,-0.283036316149707
"2.5%724","Hypophthalmichthys molitrix","streamOriginoutsideGLGS",-0.421767394613501,-0.995223201355492,0.137283069233259
"2.5%725","Hypophthalmichthys molitrix","riverdy",-0.229813805029558,-0.941595738983725,0.485273682958275
"2.5%726","Hypophthalmichthys molitrix","riverlc",-4.07826237878516,-5.55957000845178,-2.69620506308887
"2.5%727","Hypophthalmichthys molitrix","rivernu",-3.21261804657544,-4.75638892114415,-1.74006502406089
"2.5%728","Devario apogon","TEMP",0.444254602312399,0.0618557817792399,0.8505716870203
"2.5%729","Devario apogon","annual_precipitation",0.0663786443345137,-0.244220750056605,0.401345054709505
"2.5%730","Devario apogon","Human_modification_1km",-0.336005473009997,-0.645285506331905,-0.029187197043215
"2.5%731","Devario apogon","Percent_of_forest_cover_1km",0.143980717229556,-0.2258090503244,0.536147070034568
"2.5%732","Devario apogon","Patch_density_1km",-0.581536807337836,-0.95564534471504,-0.216280264502448
"2.5%733","Devario apogon","Edge_density_1km",1.03916219251759,0.670501262794943,1.43544916230563
"2.5%734","Devario apogon","Reservoir_downstreamyes",-0.805018497016229,-1.5253396738499,-0.1371260425767
"2.5%735","Devario apogon","river_width",0.202960968787575,-0.0593496801027216,0.47967460282641
"2.5%736","Devario apogon","water_velocity",-0.425958869602377,-0.694235138971545,-0.154055177603788
"2.5%737","Devario apogon","streamOriginoutsideGLGS",-0.106506887020839,-0.516738306831362,0.296376623950995
"2.5%738","Devario apogon","riverdy",0.380657058800551,-0.14482577444916,0.950448050163855
"2.5%739","Devario apogon","riverlc",-1.0893832523486,-2.06620025773054,-0.126830020676157
"2.5%740","Devario apogon","rivernu",-2.07043492540291,-2.999829561599,-1.14278333247193
"2.5%741","Acipenser sinensis","TEMP",-0.240507955773464,-0.869544754572238,0.379223146598037
"2.5%742","Acipenser sinensis","annual_precipitation",-0.754125794628478,-1.22886622728501,-0.2756332424167
"2.5%743","Acipenser sinensis","Human_modification_1km",1.4239094183656,0.9439207156095,1.93390422788765
"2.5%744","Acipenser sinensis","Percent_of_forest_cover_1km",-0.576393979468199,-1.2147552023157,0.0413513809938517
"2.5%745","Acipenser sinensis","Patch_density_1km",0.677143093719342,0.0438461042908001,1.33454346651505
"2.5%746","Acipenser sinensis","Edge_density_1km",0.205321411841335,-0.451109736352025,0.868491353392828
"2.5%747","Acipenser sinensis","Reservoir_downstreamyes",0.0837233455799272,-0.93964837636335,1.15745136237142
"2.5%748","Acipenser sinensis","river_width",0.565526483985377,0.153561233451156,0.99908394781305
"2.5%749","Acipenser sinensis","water_velocity",-0.31891713491465,-0.764439753103675,0.130755545984095
"2.5%750","Acipenser sinensis","streamOriginoutsideGLGS",-2.1180903934953,-2.9114775724359,-1.36532024208896
"2.5%751","Acipenser sinensis","riverdy",-2.93327818632388,-3.99076331449248,-1.87977967507085
"2.5%752","Acipenser sinensis","riverlc",-5.24390494740795,-6.97891281344884,-3.62108110871165
"2.5%753","Acipenser sinensis","rivernu",-5.30872121047182,-7.16514675235462,-3.51767016917442
"2.5%754","Pseudorasbora parva","TEMP",-0.362120860729953,-0.87572351696653,0.1577060802002
"2.5%755","Pseudorasbora parva","annual_precipitation",-0.456821593790979,-0.878196846018908,-0.0515739841572002
"2.5%756","Pseudorasbora parva","Human_modification_1km",-0.585876983168873,-0.980131845902818,-0.185324079790893
"2.5%757","Pseudorasbora parva","Percent_of_forest_cover_1km",-0.963379400698432,-1.50220385268209,-0.430210123214997
"2.5%758","Pseudorasbora parva","Patch_density_1km",-0.645626694919031,-1.1601880784435,-0.13025083598796
"2.5%759","Pseudorasbora parva","Edge_density_1km",1.24632498082643,0.71423631297065,1.81653107730514
"2.5%760","Pseudorasbora parva","Reservoir_downstreamyes",-0.805820892873695,-1.71243768370942,0.0395318553673372
"2.5%761","Pseudorasbora parva","river_width",0.473953641985235,0.136119580628535,0.84694669860052
"2.5%762","Pseudorasbora parva","water_velocity",-0.913343361323154,-1.31906643187838,-0.523062976073801
"2.5%763","Pseudorasbora parva","streamOriginoutsideGLGS",-0.162854538097782,-0.742295671466763,0.395827115562812
"2.5%764","Pseudorasbora parva","riverdy",0.519264476815937,-0.17054346069489,1.24448476420827
"2.5%765","Pseudorasbora parva","riverlc",-2.91720532377534,-4.3729250211856,-1.54503737981884
"2.5%766","Pseudorasbora parva","rivernu",-3.62772709809895,-5.04239162565389,-2.28081719077852
"2.5%767","Pseudecheneis gracilis","TEMP",0.634822616638127,0.13192244705845,1.1669871516871
"2.5%768","Pseudecheneis gracilis","annual_precipitation",0.433174684237916,0.0522848268908325,0.857102223965502
"2.5%769","Pseudecheneis gracilis","Human_modification_1km",-0.0521159950461466,-0.444347336069565,0.322492236362239
"2.5%770","Pseudecheneis gracilis","Percent_of_forest_cover_1km",0.672244240488099,0.184160161301783,1.19250827758512
"2.5%771","Pseudecheneis gracilis","Patch_density_1km",-0.213195646993777,-0.69709154476183,0.267530645188622
"2.5%772","Pseudecheneis gracilis","Edge_density_1km",0.85425123234211,0.36887590598865,1.36666392584652
"2.5%773","Pseudecheneis gracilis","Reservoir_downstreamyes",-2.18290951998483,-3.11191825350247,-1.35349689644267
"2.5%774","Pseudecheneis gracilis","river_width",-0.162809031792696,-0.501888373259985,0.159413572942252
"2.5%775","Pseudecheneis gracilis","water_velocity",-0.476547961465015,-0.834803820832237,-0.133089982207623
"2.5%776","Pseudecheneis gracilis","streamOriginoutsideGLGS",-1.16566216772342,-1.70608017602429,-0.655737699542348
"2.5%777","Pseudecheneis gracilis","riverdy",-1.45329164563435,-2.1852151586429,-0.741919997412075
"2.5%778","Pseudecheneis gracilis","riverlc",-0.983381826758772,-2.24872765649017,0.309552231155205
"2.5%779","Pseudecheneis gracilis","rivernu",-3.412497805337,-4.73908042382527,-2.09899524359788
"2.5%780","Monopterus albus","TEMP",0.387994526326756,-0.68594460239087,1.51175255019665
"2.5%781","Monopterus albus","annual_precipitation",-0.252097685249762,-1.10073713953214,0.611689414588163
"2.5%782","Monopterus albus","Human_modification_1km",1.60337896631221,0.598439667666135,2.6872023677735
"2.5%783","Monopterus albus","Percent_of_forest_cover_1km",0.447833230951162,-0.71380466624149,1.64299465813211
"2.5%784","Monopterus albus","Patch_density_1km",0.568946220967482,-0.56022206579559,1.72508570258876
"2.5%785","Monopterus albus","Edge_density_1km",0.874138993136178,-0.310041274126015,2.09475294457442
"2.5%786","Monopterus albus","Reservoir_downstreamyes",-2.55900967753851,-4.5524218060644,-0.636704821170726
"2.5%787","Monopterus albus","river_width",0.204737592647972,-0.439008352550395,0.860804769959274
"2.5%788","Monopterus albus","water_velocity",-0.758200167611522,-1.59792365685073,0.051736785537295
"2.5%789","Monopterus albus","streamOriginoutsideGLGS",-3.88528071979756,-5.88681247417876,-2.03037820617118
"2.5%790","Monopterus albus","riverdy",-5.58646005008001,-8.44175820010963,-2.86480875860176
"2.5%791","Monopterus albus","riverlc",-6.18729262215573,-9.96036753595657,-2.4156502748795
"2.5%792","Monopterus albus","rivernu",-9.11870013833743,-13.7840098044418,-4.45524693134776
